"OTU","average","overall","sd","ratio","ava","avb","ord","cusum","p","contribution","comparison"
"Candidatus Woesearchaeota",0.000979684997832029,0.308013126063009,0.000681709363768342,1.43710069114577,0.00823939391530425,0.0152009663409652,17,0.96549248340122,2e-04,0.00119370885069392,"Saline Water_Sediment"
"Chlorobiota",0.0019810192487764,0.308013126063009,0.00141254186148016,1.40244993992641,0.0142796232433598,0.0294021864956043,88,0.974623903097263,2e-04,0.00111032690735491,"Saline Water_Sediment"
"Chloroflexota",0.0101416476086089,0.308013126063009,0.00540568480802239,1.87610783254658,0.0295907039668552,0.110098098930437,105,0.97568406906609,2e-04,0.00106016596882619,"Saline Water_Sediment"
"Chrysiogenota",0.000738407458112898,0.308013126063009,0.000593719743006246,1.2436969914021,0.00474255455849314,0.00957216030974771,124,0.976736624536028,2e-04,0.00105255546993799,"Saline Water_Sediment"
"Cyanobacteriota",0.0294339872672002,0.308013126063009,0.0276558481136573,1.06429523138236,0.316442480931922,0.0938237791756651,109,0.978822758347875,2e-04,0.0010424652653741,"Saline Water_Sediment"
"Elusimicrobiota",0.00384106901607646,0.308013126063009,0.0013314745212512,2.88482352066862,0.0209548821044308,0.0509477741160532,47,0.982897597005337,2e-04,0.00100671286723897,"Saline Water_Sediment"
"Gemmatimonadota",0.00422401113815642,0.308013126063009,0.00158635491591964,2.66271506821517,0.0139671657525512,0.0466790504367607,40,0.986726639413481,0.0026,0.000911074740724716,"Saline Water_Sediment"
"Ignavibacteriota",0.00309461295413814,0.308013126063009,0.00216173456931769,1.43154159537491,0.0281802486884003,0.0496585083988396,60,0.987625179034251,0.004,0.000898539620770022,"Saline Water_Sediment"
"Kiritimatiellota",0.00162018788629946,0.308013126063009,0.000895849122599375,1.80854995046305,0.007492388887082,0.0200597332091888,66,0.988523115053301,2e-04,0.000897936019050083,"Saline Water_Sediment"
"Lentisphaerota",0.002431390774815,0.308013126063009,0.00117547556275999,2.06843157939086,0.0177455537540322,0.035533414971979,24,0.989407876082353,2e-04,0.000884761029052661,"Saline Water_Sediment"
"Myxococcota",0.00971267610073254,0.308013126063009,0.00384911156217404,2.52335531039965,0.0384961914090346,0.11391856869636,14,0.991123691635167,2e-04,0.000852041469494136,"Saline Water_Sediment"
"Nitrososphaerota",0.0105207515821145,0.308013126063009,0.0102631294120793,1.02510171699989,0.0496410409735955,0.0951182044558066,37,0.992738932201953,2e-04,0.000798474306962893,"Saline Water_Sediment"
"Nitrospinota",0.00139278460878744,0.308013126063009,0.00107426252525363,1.29650302048711,0.0116708747124995,0.0218084407641543,132,0.993525849688382,2e-04,0.000786917486429228,"Saline Water_Sediment"
"Nitrospirota",0.00547658142900671,0.308013126063009,0.00306561819716756,1.7864525445689,0.0233462984302355,0.0653661473029034,34,0.994309965163453,2e-04,0.000784115475070624,"Saline Water_Sediment"
"Planctomycetota",0.0129748131826999,0.308013126063009,0.00553998823918438,2.34202901207064,0.0600606597436386,0.161476956428198,90,0.995087771762792,2e-04,0.000777806599339126,"Saline Water_Sediment"
"Thermodesulfobacteriota",0.0171867274571797,0.308013126063009,0.00831472073013874,2.0670240186038,0.0555205438823226,0.183583299824004,15,0.997877157412731,2e-04,0.000655715983739147,"Saline Water_Sediment"
"Actinomycetota",0.0435240218311899,0.346259726255089,0.0230294476135912,1.88992904048222,0.237101907195073,0.497292889267953,133,0.234012210371112,2e-04,0.108314595167877,"Saline Water_Plant Host"
"Aquificota",0.00110519286263079,0.346259726255089,0.000728754549419197,1.51655020680366,0.0129657111122757,0.00737619134370975,7,0.321079010514857,2e-04,0.087066800143745,"Saline Water_Plant Host"
"Bdellovibrionota",0.00285519050550517,0.346259726255089,0.0021657289112425,1.31835082899047,0.0353597684073207,0.0221523975053834,151,0.556563573455134,0.0106,0.022272173682746,"Saline Water_Plant Host"
"Caldisericota",0.000464851431282703,0.346259726255089,0.000491296978209286,0.946171973165855,0.00467988712031326,0.00330411949445157,148,0.577333665894159,0.016,0.0207700924390243,"Saline Water_Plant Host"
"Campylobacterota",0.00804040153069751,0.346259726255089,0.0056778906849993,1.41608952633411,0.0786519396008919,0.0392821236476858,159,0.609877110663233,0.0346,0.0154323334238932,"Saline Water_Plant Host"
"candidate division CPR2",0.00040658922521457,0.346259726255089,0.000428720750899694,0.948377759558688,0.00318018890044277,0.00279876813903786,145,0.638242330946419,2e-04,0.0138360558769492,"Saline Water_Plant Host"
"candidate division CPR3",0.000347303563730976,0.346259726255089,0.000293206550335472,1.1845013807966,0.00252752502477707,0.00198507865560449,155,0.651743123551292,2e-04,0.0135007926048729,"Saline Water_Plant Host"
"candidate division WWE3",0.000998296073378414,0.346259726255089,0.000759169444012137,1.31498452849013,0.0124277547674092,0.00902944393046077,140,0.687510013399636,0.0086,0.0112397687834443,"Saline Water_Plant Host"
"Candidatus Absconditabacteria",0.000587403269111366,0.346259726255089,0.000662139230422175,0.887129537298133,0.0058525394163477,0.00412134987831235,9,0.713609902713007,0.0282,0.00824580593413204,"Saline Water_Plant Host"
"Candidatus Altiarchaeota",0.000389519230678051,0.346259726255089,0.000356601035386195,1.09231099190782,0.00321853043053035,0.00152295056831897,122,0.735727635157113,0.0012,0.00628831277492747,"Saline Water_Plant Host"
"Candidatus Andersenbacteria",0.000396336940309373,0.346259726255089,0.000323132758534423,1.22654521970155,0.00421841433840097,0.00276352440889375,128,0.753028056964382,0.0198,0.00555824704492824,"Saline Water_Plant Host"
"Candidatus Berkelbacteria",0.000830003150353565,0.346259726255089,0.000551399717336028,1.50526582487846,0.0106406156495467,0.00615046788655167,26,0.771828945272768,0.0054,0.00437762146555443,"Saline Water_Plant Host"
"Candidatus Blackallbacteria",0.000426527629484477,0.346259726255089,0.00040056551732968,1.06481364728514,0.00487929825152337,0.00299939251888008,4,0.780469806292333,0.0224,0.00430754862909333,"Saline Water_Plant Host"
"Candidatus Blackburnbacteria",0.000413849899092631,0.346259726255089,0.000510595950046048,0.810523270024582,0.00312795154651761,0.0034173521690123,156,0.784701469823008,0.0044,0.0042316635306755,"Saline Water_Plant Host"
"Candidatus Calescamantes",0.000375674543441077,0.346259726255089,0.000282673842273464,1.32900356262056,0.00263843107704905,0.00159604162897699,74,0.796858459451014,2e-04,0.00397111112295878,"Saline Water_Plant Host"
"Candidatus Campbellbacteria",0.000694380460068456,0.346259726255089,0.000445413072545991,1.55895842054963,0.00723620234107919,0.00391419715076411,157,0.800778392237847,4e-04,0.00391993278683289,"Saline Water_Plant Host"
"Candidatus Colwellbacteria",0.000423474336683137,0.346259726255089,0.000329859416056189,1.28380248090599,0.00463867209447279,0.00318023913512534,16,0.819011400340964,0.0038,0.00353418261988492,"Saline Water_Plant Host"
"Candidatus Curtissbacteria",0.000928775268057747,0.346259726255089,0.000640824292409603,1.44934466289566,0.00957782788113245,0.0061995708349881,46,0.822472361217819,2e-04,0.00346096087685466,"Saline Water_Plant Host"
"Candidatus Daviesbacteria",0.00119839136579926,0.346259726255089,0.00109648614393648,1.09293799326723,0.0110510232473785,0.0109180013678649,94,0.828555513306831,0.0132,0.00289134900355481,"Saline Water_Plant Host"
"Candidatus Diapherotrites",0.00056519654793423,0.346259726255089,0.000453739862453187,1.24564005656995,0.00471540665606695,0.00357313521120315,62,0.837175852364514,0.0026,0.00286081714646802,"Saline Water_Plant Host"
"Candidatus Firestonebacteria",0.000596094552176602,0.346259726255089,0.000982237904964274,0.606873904136578,0.00538466103652825,0.0051139359907213,87,0.850885454672386,0.0054,0.00268172417172263,"Saline Water_Plant Host"
"Candidatus Gracilibacteria",0.000889990713397212,0.346259726255089,0.00179996085196596,0.494450038968983,0.0040231318326206,0.00594525655672223,149,0.866650850293603,2e-04,0.00259489457008499,"Saline Water_Plant Host"
"Candidatus Gribaldobacteria",0.000445846283333139,0.346259726255089,0.000437007316511836,1.02022613006083,0.00398964755217511,0.00244430529854146,59,0.869243137895318,0.0172,0.0025922876017147,"Saline Water_Plant Host"
"Candidatus Harrisonbacteria",0.000607630548154321,0.346259726255089,0.000430060537282105,1.41289538443686,0.00727950942688893,0.00458530744520192,60,0.874387590667264,0.0076,0.00257029809103915,"Saline Water_Plant Host"
"Candidatus Heimdallarchaeota",0.000901100395007101,0.346259726255089,0.000889432528118088,1.01311832715822,0.00803411398879707,0.00509903551322818,113,0.876850600615572,4e-04,0.00246300994830784,"Saline Water_Plant Host"
"Candidatus Kerfeldbacteria",0.000564164307356852,0.346259726255089,0.000476300867861957,1.18447045853454,0.00709471234400285,0.00449339717579748,80,0.890812314557638,0.0474,0.0021901278452251,"Saline Water_Plant Host"
"Candidatus Korarchaeota",0.000178748985147695,0.346259726255089,0.000216122774291366,0.827071490886537,0.000738067882322643,0.00102077707212413,127,0.894932716680061,0.0112,0.00203811412924848,"Saline Water_Plant Host"
"Candidatus Levybacteria",0.00137503585036429,0.346259726255089,0.00107916384608558,1.27416782479501,0.013553439346362,0.0114106673534857,38,0.898947165456588,4e-04,0.00200537460009675,"Saline Water_Plant Host"
"Candidatus Magasanikbacteria",0.0015992046192396,0.346259726255089,0.00138762910403164,1.152472670538,0.0181968756375535,0.0132387651760875,104,0.908330487776763,0.0078,0.00185605471739592,"Saline Water_Plant Host"
"Candidatus Margulisbacteria",0.000758353068151268,0.346259726255089,0.000768125961649553,0.98727696499504,0.00747269353153238,0.00336207053596048,123,0.910131692881697,6e-04,0.00180120510493398,"Saline Water_Plant Host"
"Candidatus Marinimicrobia",0.00313785387064279,0.346259726255089,0.00325716233187276,0.963370428282777,0.0266220696362031,0.0061407454996634,95,0.911910758554573,2e-04,0.00177906567287556,"Saline Water_Plant Host"
"Candidatus Melainabacteria",0.00141071068811686,0.346259726255089,0.00129075060875649,1.092938231868,0.0137562690287382,0.00781098497219106,63,0.913665598930397,0.0012,0.0017548403758243,"Saline Water_Plant Host"
"Candidatus Microgenomates",0.000312247302807202,0.346259726255089,0.000310609835904976,1.00527178058433,0.00244923619654736,0.00206152508160214,54,0.917130947197626,0.0132,0.00172152435578787,"Saline Water_Plant Host"
"Candidatus Odinarchaeota",0.000239338480526286,0.346259726255089,0.000266987584830762,0.896440486841359,0.0012267065529398,0.0012691316859075,49,0.927225337059693,0.0034,0.00163229074904847,"Saline Water_Plant Host"
"Candidatus Pacebacteria",0.000695661474356873,0.346259726255089,0.000482444428302014,1.44195151513157,0.00836871381515558,0.00526633034021704,76,0.93037528534539,0.0012,0.00152063865313146,"Saline Water_Plant Host"
"Candidatus Parcubacteria",0.00043812671104352,0.346259726255089,0.00043011147384608,1.01863525547404,0.00343939134509292,0.00198314555814592,50,0.931865421391675,0.0054,0.00149013604628556,"Saline Water_Plant Host"
"Candidatus Roizmanbacteria",0.00132701234818976,0.346259726255089,0.00102715876792281,1.29192525014739,0.015524459672553,0.012712696968869,51,0.940436297029052,0.002,0.00136202969511268,"Saline Water_Plant Host"
"Candidatus Rokubacteria",0.00503086449001898,0.346259726255089,0.00446492218883896,1.12675300425049,0.0122448584886338,0.0422835793282446,10,0.941778790527532,0.0052,0.00134249349847948,"Saline Water_Plant Host"
"Candidatus Schekmanbacteria",0.000800147177756654,0.346259726255089,0.000529199986285192,1.5119939502898,0.00927145584960013,0.00531512098183842,41,0.945775100604771,0.0178,0.00131723489837954,"Saline Water_Plant Host"
"Candidatus Spechtbacteria",0.000431329883174662,0.346259726255089,0.000355611012939966,1.21292611162039,0.00424477518693797,0.00295372269789799,40,0.948391942298073,0.0078,0.00130585392416616,"Saline Water_Plant Host"
"Candidatus Tagabacteria",0.000392193263966074,0.346259726255089,0.000573742770864018,0.683569857229673,0.00274381712121766,0.00281081226781709,93,0.953513301550143,0.032,0.00126531235896821,"Saline Water_Plant Host"
"Candidatus Taylorbacteria",0.00150045156210233,0.346259726255089,0.00553311238663627,0.271176773080963,0.00727127171388472,0.0126951607103264,147,0.954767262713146,0.0296,0.00125396116300291,"Saline Water_Plant Host"
"Candidatus Woesebacteria",0.0021773894600528,0.346259726255089,0.00579466443725473,0.375757644576285,0.0137881672032612,0.0178477637550788,55,0.969282619935723,6e-04,0.00115664288475692,"Saline Water_Plant Host"
"Candidatus Woykebacteria",0.00060381599021282,0.346259726255089,0.000522670848378812,1.15525094251133,0.00676662033098236,0.0042337045879289,109,0.971559899516585,2e-04,0.0011326563103593,"Saline Water_Plant Host"
"Candidatus Yanofskybacteria",0.000911193834681743,0.346259726255089,0.000734821552927651,1.24002056152463,0.0107560348224911,0.00851911911010202,118,0.972688864841006,0.0196,0.00112896532442108,"Saline Water_Plant Host"
"Chlamydiota",0.00192459710023502,0.346259726255089,0.00265638508904469,0.724517355624505,0.0199189363534927,0.0160445711251879,83,0.976000781763776,0.005,0.00108664775907308,"Saline Water_Plant Host"
"Cyanobacteriota",0.0375049820722597,0.346259726255089,0.034254155180829,1.09490314019626,0.316442480931922,0.0763291360378256,119,0.98126801185124,2e-04,0.00103641185471826,"Saline Water_Plant Host"
"Dictyoglomota",0.00065301816224893,0.346259726255089,0.000443951151208953,1.47092345739087,0.00662972058594093,0.00305883965698843,15,0.984296998489518,0.0016,0.00100301460839003,"Saline Water_Plant Host"
"Gemmatimonadota",0.00427523541835157,0.346259726255089,0.00299013405460969,1.42978051828837,0.0139671657525512,0.0378158946714111,84,0.989037826127002,0.0088,0.000901771933410456,"Saline Water_Plant Host"
"Mycoplasmatota",0.00479086892040259,0.346259726255089,0.00331859470074503,1.44364387712879,0.0485963807635371,0.0275226846163701,20,0.992275221468024,2e-04,0.000778174902725026,"Saline Water_Plant Host"
"Myxococcota",0.00907195254721436,0.346259726255089,0.00635425915689229,1.42769634086678,0.0384961914090346,0.0873470594103169,120,0.993045822270074,8e-04,0.000770600802049937,"Saline Water_Plant Host"
"Nanoarchaeota",0.000434196249035934,0.346259726255089,0.000479779416310148,0.904991407041216,0.00265765492928535,0.00247511141606849,47,0.993811674652032,0.002,0.000765852381958143,"Saline Water_Plant Host"
"Actinomycetota",0.0336155959070737,0.314720802670839,0.0179332808844845,1.87448109041538,0.237101907195073,0.437378050522774,2,0.215605047999262,0.0018,0.106810848287749,"Saline Water_Freshwater"
"Aquificota",0.00116354091658466,0.314720802670839,0.00060360972370588,1.92763779456877,0.0129657111122757,0.00548927764557463,7,0.305216451141278,2e-04,0.0896114031420168,"Saline Water_Freshwater"
"Bdellovibrionota",0.00265851389136023,0.314720802670839,0.00191559441408036,1.38782712656663,0.0353597684073207,0.0186657570405069,1,0.524413314137732,4e-04,0.0275181280928568,"Saline Water_Freshwater"
"Caldisericota",0.000470922014428142,0.314720802670839,0.000452268482011544,1.04124437841353,0.00467988712031326,0.00202008135012359,12,0.549667132105372,2e-04,0.0252538179676393,"Saline Water_Freshwater"
"Campylobacterota",0.00794790186127869,0.314720802670839,0.00548198484228744,1.44982193310157,0.0786519396008919,0.0267688037354862,130,0.595360615796637,0.0072,0.0205896455022715,"Saline Water_Freshwater"
"candidate division CPR2",0.000323963295210867,0.314720802670839,0.000225364891054424,1.43750561010247,0.00318018890044277,0.0019227891173414,145,0.630138801072732,0.0126,0.0160036589975431,"Saline Water_Freshwater"
"candidate division CPR3",0.00030122194456391,0.314720802670839,0.000222705391486716,1.35255793563434,0.00252752502477707,0.00123954536192523,155,0.645826033587191,2e-04,0.0156872325144592,"Saline Water_Freshwater"
"candidate division NC10",0.00155635525201252,0.314720802670839,0.00107377231870939,1.44942761598023,0.00594724851281136,0.0159538877371915,141,0.660801797381695,0.03,0.0149757637945039,"Saline Water_Freshwater"
